Medicine Hat AB Utica NY,Medicine Hat AB,Utica NY,2498.2
Rochester MN Key West FL,Rochester MN,Key West FL,1534.4
Beaumont TX Provo UT,Beaumont TX,Provo UT,1401.1
Fall River MA Ft Worth TX,Fall River MA,Ft Worth TX,1911.3
Calgary AB Fall River MA,Calgary AB,Fall River MA,3032.3
Helena MT Gainesville FL,Helena MT,Gainesville FL,2363.1
Knoxville TN Niagara Falls ON,Knoxville TN,Niagara Falls ON,597.5
Birmingham AL Ashland KY,Birmingham AL,Ashland KY,447.4
Greenville SC Grand Junction CO,Greenville SC,Grand Junction CO,1830.5
Ann Arbor MI Montreal QC,Ann Arbor MI,Montreal QC,716.7
Baton Rouge LA Waterloo IA,Baton Rouge LA,Waterloo IA,836.1
Peterborough ON Medicine Hat AB,Peterborough ON,Medicine Hat AB,2271.3
Jackson MI Bellingham WA,Jackson MI,Bellingham WA,2669.8
Gadsden AL Charlotte NC,Gadsden AL,Charlotte NC,366.5
Milwaukee WI Providence RI,Milwaukee WI,Providence RI,1142.7
Paducah KY Niagara Falls ON,Paducah KY,Niagara Falls ON,779.5
Oakland CA Texarkana TX,Oakland CA,Texarkana TX,1973.4
Pocatello ID Atlanta GA,Pocatello ID,Atlanta GA,2038.5
Joplin MO Green Bay WI,Joplin MO,Green Bay WI,682.1
Victoria BC Springfield OH,Victoria BC,Springfield OH,2802.9
Santa Fe NM Johnstown PA,Santa Fe NM,Johnstown PA,2071.1
Eugene OR New Orleans LA,Eugene OR,New Orleans LA,2480.2
Brattleboro VT Natchez MS,Brattleboro VT,Natchez MS,1517.9
Paterson NJ Central Islip NY,Paterson NJ,Central Islip NY,67.6
Washington DC Hamilton OH,Washington DC,Hamilton OH,521.1
Moncton NB Portsmouth NH,Moncton NB,Portsmouth NH,469.7
Cheyenne WY Gainesville FL,Cheyenne WY,Gainesville FL,1745.3
Vancouver BC Galveston TX,Vancouver BC,Galveston TX,2395
Bismarck ND Dallas TX,Bismarck ND,Dallas TX,1007.4
Minot ND Pensacola FL,Minot ND,Pensacola FL,1568.7
Denver CO Niagara Falls ON,Denver CO,Niagara Falls ON,1805.9
Saint Louis MO Louisville KY,Saint Louis MO,Louisville KY,307.8
Topeka KS Springfield OH,Topeka KS,Springfield OH,822.3
Yakima WA Bay City MI,Yakima WA,Bay City MI,2538.5
Springfield IL Belleville ON,Springfield IL,Belleville ON,904.6
Lafayette IN Little Rock AR,Lafayette IN,Little Rock AR,541.7
Fredericton NB Birmingham AL,Fredericton NB,Birmingham AL,1640.1
Port Arthur TX Cheyenne WY,Port Arthur TX,Cheyenne WY,1081.5
Greensboro NC Butte MT,Greensboro NC,Butte MT,2364.1
Waterloo IA Memphis TN,Waterloo IA,Memphis TN,531.6
Bismarck ND Salem OR,Bismarck ND,Salem OR,1542.8
Sudbury ON Winnipeg MB,Sudbury ON,Winnipeg MB,1158.7
Saskatoon SK Natchez MS,Saskatoon SK,Natchez MS,1773.5
Spokane WA Anchorage AK,Spokane WA,Anchorage AK,2431.7
Lima OH Seattle WA,Lima OH,Seattle WA,2683.5
Washington DC Guelph ON,Washington DC,Guelph ON,391.5
San Antonio TX Stockton CA,San Antonio TX,Stockton CA,1681.9
Houston TX Waterloo IA,Houston TX,Waterloo IA,904
Zanesville OH Stockton CA,Zanesville OH,Stockton CA,2717.3
Raleigh NC Rochester MN,Raleigh NC,Rochester MN,1112.7
Saint Louis MO Portsmouth NH,Saint Louis MO,Portsmouth NH,1377.5
Central Islip NY Greensboro NC,Central Islip NY,Greensboro NC,560
Charleston WV Anchorage AK,Charleston WV,Anchorage AK,4974.6
Yellowknife NT Albany NY,Yellowknife NT,Albany NY,3126.6
Medicine Hat AB Toledo OH,Medicine Hat AB,Toledo OH,1963.8
Dodge City KS Kansas City MO,Dodge City KS,Kansas City MO,387.1
Johnstown PA San Diego CA,Johnstown PA,San Diego CA,2869.8
Baltimore MD Toronto ON 1,Baltimore MD,Toronto ON,366.1
Lansing MI Ann Arbor MI,Lansing MI,Ann Arbor MI,65.6
Baton Rouge LA Saskatoon SK,Baton Rouge LA,Saskatoon SK,1845.5
Grand Junction CO Amarillo TX,Grand Junction CO,Amarillo TX,534.8
Saint Joseph MO Saint Joseph MO,Saint Joseph MO,Saint Joseph MO,0
Kalamazoo MI Abilene TX,Kalamazoo MI,Abilene TX,1190.6
Oakland CA Urbana IL,Oakland CA,Urbana IL,2359
Augusta ME Knoxville TN,Augusta ME,Knoxville TN,1134.7
Canton OH Niagara Falls ON,Canton OH,Niagara Falls ON,226.2
San Diego CA Toledo OH,San Diego CA,Toledo OH,2402.6
Juneau AK Concord NH,Juneau AK,Concord NH,4468.3
Helena MT Billings MT,Helena MT,Billings MT,250.6
Lexington KY Salem OR,Lexington KY,Salem OR,2707
Lethbridge AB Reading PA,Lethbridge AB,Reading PA,2627.4
Yakima WA Bay City MI 1,Yakima WA,Bay City MI,2548.5
Lancaster PA Jersey City NJ,Lancaster PA,Jersey City NJ,161.1
West Palm Beach FL Corpus Christi TX,West Palm Beach FL,Corpus Christi TX,1200.6
Hilo HI Dawson YT,Hilo HI,Dawson YT,3272.8
Jackson MI Pueblo CO,Jackson MI,Pueblo CO,1423.2
Ashland KY Paterson NJ,Ashland KY,Paterson NJ,608.7
Winston-Salem NC Waterloo IA,Winston-Salem NC,Waterloo IA,945.5
Santa Barbara CA Manchester NH,Santa Barbara CA,Manchester NH,3385.6
New BritainCT Phoenix AZ,New BritainCT,Phoenix AZ,2773.7
Gadsden AL Muncie IN,Gadsden AL,Muncie IN,429.1
Saint Petersburg FL Troy NY,Saint Petersburg FL,Troy NY,1205.7
Akron OH San Diego CA,Akron OH,San Diego CA,2529.3
Zanesville OH Houston TX,Zanesville OH,Houston TX,1159.9
Syracuse NY Saint Cloud MN,Syracuse NY,Saint Cloud MN,1256.8
Pierre SD Alert NT,Pierre SD,Alert NT,3723.9
Houston TX Macon GA,Houston TX,Macon GA,838
Cambridge MA Saginaw MI,Cambridge MA,Saginaw MI,890.4
Saint Catherines ON Lowell MA,Saint Catherines ON,Lowell MA,544.1
Fairbanks AK Stamford CT,Fairbanks AK,Stamford CT,5382.2
Atlanta GA Provo UT,Atlanta GA,Provo UT,1936.8
Pasadena CA New Orleans LA,Pasadena CA,New Orleans LA,1960.9
Corpus Christi TX Waterloo IA,Corpus Christi TX,Waterloo IA,1073.6
Lawrence MA Brattleboro VT,Lawrence MA,Brattleboro VT,96.9
Pasadena CA Colorado Springs CO,Pasadena CA,Colorado Springs CO,975.8
Spokane WA Sheridan WY,Spokane WA,Sheridan WY,749.9
Boston MA Terre Haute IN,Boston MA,Terre Haute IN,1147.5
Calgary AB Sacramento CA,Calgary AB,Sacramento CA,1008.2
Burlington ONT Charlotte NC,Burlington ONT,Charlotte NC,571.8
Tulsa OK Tallahassee FL,Tulsa OK,Tallahassee FL,900.5
Spartanburg NC Tampa FL,Spartanburg NC,Tampa FL,485.2
Cheyenne WY Guelph ON,Cheyenne WY,Guelph ON,1704.7
Lancaster PA Bangor ME,Lancaster PA,Bangor ME,615.5
Eugene OR Battle Creek MI,Eugene OR,Battle Creek MI,2621.9
Concord NH Reading PA,Concord NH,Reading PA,362.4
Pensacola FL Lexington KY,Pensacola FL,Lexington KY,556.1
Baton Rouge LA Whitehorse YK,Baton Rouge LA,Whitehorse YK,3684.9
Phoenix AZ Brantford ON,Phoenix AZ,Brantford ON,2292.3
Jackson MI Gulfport MS,Jackson MI,Gulfport MS,882.5
Springfield OH Topeka KS,Springfield OH,Topeka KS,822.3
Wilmington NC Denver CO,Wilmington NC,Denver CO,1906.7
Trois-Rivieres QC London ON,Trois-Rivieres QC,London ON,635.4
Sault Ste Marie ON Sudbury ON,Sault Ste Marie ON,Sudbury ON,256.6
New Orleans LA Saint John's NF,New Orleans LA,Saint John's NF,2853.1
Topeka KS Marshall TX,Topeka KS,Marshall TX,458.4
Oklahoma City OK Walla Walla WA,Oklahoma City OK,Walla Walla WA,1614.6
Seattle WA Dodge City KS,Seattle WA,Dodge City KS,1685.4
Savannah GA Belleville ON,Savannah GA,Belleville ON,876.7
Sioux Falls SD Santa Fe NM,Sioux Falls SD,Santa Fe NM,838.2
Columbia MO Houston TX,Columbia MO,Houston TX,668.5
Topeka KS Savannah GA,Topeka KS,Savannah GA,1116.3
Kitchener ON Augusta GA,Kitchener ON,Augusta GA,698.8
Pittsfield MA Shreveport LA,Pittsfield MA,Shreveport LA,1574
Atlantic City NJ Prince Rupert BC,Atlantic City NJ,Prince Rupert BC,4005.8
Great Falls MT Cedar Rapids IA,Great Falls MT,Cedar Rapids IA,1410.2
Moose Jaw SK Shreveport LA,Moose Jaw SK,Shreveport LA,1476.2
Butte MT Santa Barbara CA,Butte MT,Santa Barbara CA,941
Tulsa OK Whitehorse YK,Tulsa OK,Whitehorse YK,3188.8
Charlotte NC Saginaw MI,Charlotte NC,Saginaw MI,605.4
Meriden CT Bowling Green KY,Meriden CT,Bowling Green KY,993.2
Concord NH Charleston SC,Concord NH,Charleston SC,925.1
Berkeley CA Central Islip NY,Berkeley CA,Central Islip NY,3396.5
Montreal QC Kansas City KS,Montreal QC,Kansas City KS,1500.4
Springfield MA Saint Petersburg FL,Springfield MA,Saint Petersburg FL,1211
Rockford IL Lethbridge AB,Rockford IL,Lethbridge AB,1715.1
San Antonio TX San Juan PR,San Antonio TX,San Juan PR,2362.4
Cincinnati OH Des Moines IA,Cincinnati OH,Des Moines IA,654.4
Charleston SC Spartanburg NC,Charleston SC,Spartanburg NC,204.1
Atlanta GA Chattanooga TN,Atlanta GA,Chattanooga TN,109.9
Urbana IL Durham NC,Urbana IL,Durham NC,703.3
Grand Junction CO White Plains NY,Grand Junction CO,White Plains NY,2407.5
Peoria IL Rochester MN,Peoria IL,Rochester MN,304.1
Syndey NS Yakima WA,Syndey NS,Yakima WA,4177.4
Huntsville AL Lima OH,Huntsville AL,Lima OH,449.4
Sarasota FL Bay City MI,Sarasota FL,Bay City MI,1127.3
Texarkana TX Houston TX,Texarkana TX,Houston TX,268.9
Toledo OH San Francisco CA,Toledo OH,San Francisco CA,2698.7
Charleston SC Joplin MO,Charleston SC,Joplin MO,1050.6
Baltimore MD Raleigh NC,Baltimore MD,Raleigh NC,280.5
Wilmington DE Schenectady NY,Wilmington DE,Schenectady NY,239.3
Butte MT Saint Paul MN,Butte MT,Saint Paul MN,1345.3
Colorado Springs CO Steubenville OH,Colorado Springs CO,Steubenville OH,1674.6
Wilkes-Barre PA Bakersfield CA,Wilkes-Barre PA,Bakersfield CA,3008
Charleston WV San Francisco CA,Charleston WV,San Francisco CA,2818.4
Medicine Hat AB Juneau AK,Medicine Hat AB,Juneau AK,1734.6
Sarasota FL Omaha NE,Sarasota FL,Omaha NE,1335.5
Saint John NB Yellowknife NT,Saint John NB,Yellowknife NT,3557.7
Raleigh NC Minneapolis MN,Raleigh NC,Minneapolis MN,1194.1
Memphis TN Syracuse NY,Memphis TN,Syracuse NY,1104.7
Biloxi MS Portsmouth NH,Biloxi MS,Portsmouth NH,1528.1
Tampa FL Juneau AK,Tampa FL,Juneau AK,4158
Cleveland OH Superior WI,Cleveland OH,Superior WI,804.6
Manchester NH Dodge City KS,Manchester NH,Dodge City KS,2006.4
Columbus OH Pasadena CA,Columbus OH,Pasadena CA,2461.3
Jersey City NJ Springfield OH,Jersey City NJ,Springfield OH,674.7
Mobile AL Windsor ON,Mobile AL,Windsor ON,873.9
Ogden UT San Bernardino CA,Ogden UT,San Bernardino CA,613.7
Trenton NJ Dubuque IA,Trenton NJ,Dubuque IA,1111.3
Evansville IN Yellowknife NT,Evansville IN,Yellowknife NT,2512.7
Norfolk VA Manchester NH,Norfolk VA,Manchester NH,540.3
Abilene TX Gary IN,Abilene TX,Gary IN,1063.7
Worcester MA West Palm Beach FL,Worcester MA,West Palm Beach FL,1216.2
Meriden CT Newark NJ,Meriden CT,Newark NJ,109.4
Eau Claire WI Gainesville FL,Eau Claire WI,Gainesville FL,1224.3
Lafayette IN Kenosha WI,Lafayette IN,Kenosha WI,163.4
Gallup NM Winston-Salem NC,Gallup NM,Winston-Salem NC,1969.5
Wheeling WV Saginaw MI,Wheeling WV,Saginaw MI,321.8
Pasadena CA Raleigh NC,Pasadena CA,Raleigh NC,2731.9
Colorado Springs CO Duluth MN,Colorado Springs CO,Duluth MN,1036.1
Berkeley CA Terre Haute IN,Berkeley CA,Terre Haute IN,2411
Dodge City KS Iowa City IA,Dodge City KS,Iowa City IA,645.6
Santa Barbara CA Corpus Christi TX,Santa Barbara CA,Corpus Christi TX,1607.4
Jackson MI Lexington KY,Jackson MI,Lexington KY,294.2
El Paso TX Peoria IL,El Paso TX,Peoria IL,1320.7
Biloxi MS Indianapolis IN,Biloxi MS,Indianapolis IN,674.5
Springfield MO Medicine Hat AB,Springfield MO,Medicine Hat AB,1494
Enid OK Colorado Springs CO,Enid OK,Colorado Springs CO,508.4
North Bay ON Ft Wayne IN,North Bay ON,Ft Wayne IN,536
New Orleans LA Calgary AB,New Orleans LA,Calgary AB,2207.9
Waco TX Key West FL,Waco TX,Key West FL,1166.4
Toronto ON Great Falls MT,Toronto ON,Great Falls MT,2220.6
Yellowknife NT Dodge City KS,Yellowknife NT,Dodge City KS,1976.9
Helena MT Guelph ON,Helena MT,Guelph ON,2205.1
Saskatoon SK Gary IN,Saskatoon SK,Gary IN,1523.9
Memphis TN Jackson MI,Memphis TN,Jackson MI,626.7
Belleville ON Guelph ON,Belleville ON,Guelph ON,209.1
Spartanburg NC Ottawa ON,Spartanburg NC,Ottawa ON,824.7
Detroit MI New BritainCT,Detroit MI,New BritainCT,710.8
Muncie IN Montgomery AL,Muncie IN,Montgomery AL,544.5
Churchill MB Oklahoma City OK,Churchill MB,Oklahoma City OK,1625.5
Johnstown PA Pierre SD,Johnstown PA,Pierre SD,1684.5
Burlington ONT Houston TX,Burlington ONT,Houston TX,1429
Decatur IL Tallahassee FL,Decatur IL,Tallahassee FL,725.5
Terre Haute IN Rapid City SD,Terre Haute IN,Rapid City SD,1138.4
Lima OH Mobile AL,Lima OH,Mobile AL,745.7
Kansas City KS Hilo HI,Kansas City KS,Hilo HI,4437.7
Brandon MB Fargo ND,Brandon MB,Fargo ND,302.7
Kitchener ON Tucson AZ,Kitchener ON,Tucson AZ,2248.6
Nashville TN New Orleans LA,Nashville TN,New Orleans LA,485.7
Vancouver BC Syndey NS 1,Vancouver BC,Syndey NS,4377.3
Manchester NH Greenville SC,Manchester NH,Greenville SC,942.3
Lubbock TX Salt Lake City UT,Lubbock TX,Salt Lake City UT,852.7
Santa Cruz CA Lexington KY,Santa Cruz CA,Lexington KY,2595.6
Kansas City MO Manchester NH,Kansas City MO,Manchester NH,1620.2
Lancaster PA Saint Cloud MN,Lancaster PA,Saint Cloud MN,1291.5
Knoxville TN Great Falls MT,Knoxville TN,Great Falls MT,2052.9
Buffalo NY Brattleboro VT,Buffalo NY,Brattleboro VT,436.7
Elizabeth NJ Cincinnati OH,Elizabeth NJ,Cincinnati OH,715.5
Gary IN Shreveport LA,Gary IN,Shreveport LA,767.1
Cincinnati OH Allentown PA,Cincinnati OH,Allentown PA,627.5
South Bend IN Gainesville FL,South Bend IN,Gainesville FL,874.5
Saint Cloud MN Trois-Rivieres QC,Saint Cloud MN,Trois-Rivieres QC,1485.4
West Palm Beach FL San Francisco CA,West Palm Beach FL,San Francisco CA,3025.3
Mobile AL Columbia SC,Mobile AL,Columbia SC,535.4
Calgary AB Fresno CA,Calgary AB,Fresno CA,1069.2
Helena MT Reno NV,Helena MT,Reno NV,725.9
Memphis TN Sacramento CA,Memphis TN,Sacramento CA,2185.6
Saint John NB London ON,Saint John NB,London ON,1072.1
San Antonio TX Vancouver BC,San Antonio TX,Vancouver BC,2185.5
Madison WI Boston MA,Madison WI,Boston MA,1268.2
Saginaw MI Youngstown OH,Saginaw MI,Youngstown OH,278.8
Gallup NM Timmins ON,Gallup NM,Timmins ON,2094.6
Raleigh NC Key West FL,Raleigh NC,Key West FL,804.9
Salina KS Lancaster PA 1,Salina KS,Lancaster PA,1484.4
Burlington VT Portland ME,Burlington VT,Portland ME,211.9
Lihue HI Toledo OH,Lihue HI,Toledo OH,5412.2
Columbus OH Saint John's NF,Columbus OH,Saint John's NF,2155.9
Macon GA Berkeley CA,Macon GA,Berkeley CA,2692.3
Phoenix AZ San Antonio TX,Phoenix AZ,San Antonio TX,978.7
Waco TX West Palm Beach FL,Waco TX,West Palm Beach FL,1227.4
Montpelier VT Baltimore MD,Montpelier VT,Baltimore MD,442.4
Miami FL Key West FL,Miami FL,Key West FL,138.4
Brandon MB Montpelier VT,Brandon MB,Montpelier VT,1931.4
Lexington KY Stamford CT,Lexington KY,Stamford CT,784.7
Grand Junction CO Little Rock AR,Grand Junction CO,Little Rock AR,1162.5
Battle Creek MI Bismarck ND,Battle Creek MI,Bismarck ND,1121.8
Austin TX Rapid City SD,Austin TX,Rapid City SD,1027
Saint Louis MO Springfield OH,Saint Louis MO,Springfield OH,450.5
Grand Junction CO Jackson MS 1,Grand Junction CO,Jackson MS,1362.3
Green Bay WI Youngstown OH,Green Bay WI,Youngstown OH,561.4
Newark NJ Louisville KY,Newark NJ,Louisville KY,818.7
Laredo TX White Plains NY,Laredo TX,White Plains NY,2009.4
Brantford ON West Palm Beach FL,Brantford ON,West Palm Beach FL,1134.5
Brattleboro VT Billings MT,Brattleboro VT,Billings MT,2491.7
Colorado Springs CO Gainesville FL,Colorado Springs CO,Gainesville FL,1678.9
Abilene TX Santa Cruz CA,Abilene TX,Santa Cruz CA,1572.2
Albuquerque NM Stockton CA,Albuquerque NM,Stockton CA,1030.8
Elizabeth NJ Buffalo NY,Elizabeth NJ,Buffalo NY,357.2
Lexington KY Central Islip NY,Lexington KY,Central Islip NY,802.8
Bangor ME Richmond VA,Bangor ME,Richmond VA,781.4
Calgary AB Bay City MI,Calgary AB,Bay City MI,2145.8
Bridgeport CT Timmins ON,Bridgeport CT,Timmins ON,761.8
Peterborough ON Muncie IN,Peterborough ON,Muncie IN,559.7
Montgomery AL Seattle WA,Montgomery AL,Seattle WA,2703.1
Columbus OH Kitchener ON,Columbus OH,Kitchener ON,301.7
Portsmouth VA Saint Joseph MO,Portsmouth VA,Saint Joseph MO,1297.5
Fresno CA Jackson MS,Fresno CA,Jackson MS,2067.3
Provo UT Bay City MI 1,Provo UT,Bay City MI,1942.7
Saginaw MI Ashland KY,Saginaw MI,Ashland KY,353.3
Nome AK Madison WI,Nome AK,Madison WI,5456.4
Wilmington DE Wilmington NC,Wilmington DE,Wilmington NC,415.9
Lansing MI Butte MT,Lansing MI,Butte MT,1946.4
San Antonio TX Colorado Springs CO,San Antonio TX,Colorado Springs CO,783.5
Baton Rouge LA Churchill MB,Baton Rouge LA,Churchill MB,1964.8
Cincinnati OH Yellowknife NT,Cincinnati OH,Yellowknife NT,2623.8
Trenton NJ Topeka KS,Trenton NJ,Topeka KS,1448.7
Salem OR Dallas TX,Salem OR,Dallas TX,1997.9
Savannah GA Halifax NS,Savannah GA,Halifax NS,1503.1
Saint Louis MO Kansas City MO,Saint Louis MO,Kansas City MO,304.4
San Antonio TX Joplin MO,San Antonio TX,Joplin MO,596.5
Hamilton OH Lowell MA,Hamilton OH,Lowell MA,942
Texarkana TX Fairbanks AK,Texarkana TX,Fairbanks AK,4296.8
Louisville KY Newark NJ,Louisville KY,Newark NJ,818.7
Carson City NV Hamilton OH,Carson City NV,Hamilton OH,2432.6
Lexington KY Green Bay WI,Lexington KY,Green Bay WI,513.3
Gallup NM Youngstown OH,Gallup NM,Youngstown OH,1978.9
Amarillo TX Kalamazoo MI,Amarillo TX,Kalamazoo MI,1224.1
Shreveport LA Bloomington IL,Shreveport LA,Bloomington IL,640.7
Wheeling WV Yellowknife NT,Wheeling WV,Yellowknife NT,2797
Bismarck ND Chicago IL,Bismarck ND,Chicago IL,970
Chattanooga TN Springfield MO,Chattanooga TN,Springfield MO,572
Burlington VT Springfield MO,Burlington VT,Springfield MO,1475.7
Syndey NS Moose Jaw SK,Syndey NS,Moose Jaw SK,3157.7
Birmingham AL Superior WI,Birmingham AL,Superior WI,982.9
Sioux Falls SD San Jose CA,Sioux Falls SD,San Jose CA,1792.9
Knoxville TN Hamilton ON,Knoxville TN,Hamilton ON,569.4
Grand Rapids MI Wheeling WV,Grand Rapids MI,Wheeling WV,396.2
Fall River MA Montpelier VT,Fall River MA,Montpelier VT,202.2
Superior WI Rapid City SD,Superior WI,Rapid City SD,790.1
Kitchener ON Windsor ON,Kitchener ON,Windsor ON,195.8
Huntsville AL Hamilton OH,Huntsville AL,Hamilton OH,351.6
Memphis TN Peterborough ON,Memphis TN,Peterborough ON,1022.5
Denver CO Sioux Falls SD,Denver CO,Sioux Falls SD,630.1
San Antonio TX Rochester MN 1,San Antonio TX,Rochester MN,1101.1
Sheridan WY Fall River MA,Sheridan WY,Fall River MA,2482.9
Saint Petersburg FL Peoria IL,Saint Petersburg FL,Peoria IL,1012.5
Biloxi MS Guelph ON,Biloxi MS,Guelph ON,1086.6
Kalamazoo MI Erie PA,Kalamazoo MI,Erie PA,380.3
Pocatello ID Lexington KY,Pocatello ID,Lexington KY,1961.6
Bellingham WA Portland OR,Bellingham WA,Portland OR,224
Dodge City KS Sacramento CA,Dodge City KS,Sacramento CA,1485
Edmonton AB Vancouver BC,Edmonton AB,Vancouver BC,732.9
Cambridge MA Columbia MO,Cambridge MA,Columbia MO,1485.7
Akron OH Lawrence MA,Akron OH,Lawrence MA,724.3
Helena MT Guelph ON 1,Helena MT,Guelph ON,2215.1
Wilmington DE Tucson AZ,Wilmington DE,Tucson AZ,2499.2
Shreveport LA Urbana IL,Shreveport LA,Urbana IL,649.1
Saint Joseph MO Allentown PA,Saint Joseph MO,Allentown PA,1338.7
Binghamtom NY Dayton OH,Binghamtom NY,Dayton OH,594.1
Timmins ON Canton OH,Timmins ON,Canton OH,536.9
Yuma AZ Brantford ON,Yuma AZ,Brantford ON,2475.4
Wheeling WV Baltimore MD,Wheeling WV,Baltimore MD,288.9
Wilmington DE Paducah KY 1,Wilmington DE,Paducah KY,930.5
Lethbridge AB Albuquerque NM,Lethbridge AB,Albuquerque NM,1091.2
Anchorage AK Cleveland OH,Anchorage AK,Cleveland OH,4905.7
San Bernardino CA Miami FL,San Bernardino CA,Miami FL,2627
Omaha NE Laredo TX,Omaha NE,Laredo TX,981.7
Superior WI Cincinnati OH,Superior WI,Cincinnati OH,742.9
Sheboygan WI Natchez MS,Sheboygan WI,Natchez MS,880
Colorado Springs CO Rochester NY,Colorado Springs CO,Rochester NY,1903.3
Santa Fe NM Roanoke VA,Santa Fe NM,Roanoke VA,1799.5
Lubbock TX Fall River MA,Lubbock TX,Fall River MA,2194.2
Springfield MA Bloomington IL,Springfield MA,Bloomington IL,1138.9
Jersey City NJ Abilene TX,Jersey City NJ,Abilene TX,1862.5
Juneau AK Saint John NB,Juneau AK,Saint John NB,4819.4
Raleigh NC Topeka KS,Raleigh NC,Topeka KS,1198.9
Indianapolis IN Saint John NB,Indianapolis IN,Saint John NB,1451.9
Knoxville TN Yellowknife NT,Knoxville TN,Yellowknife NT,2792.9
Moose Jaw SK Lowell MA,Moose Jaw SK,Lowell MA,2425
Des Moines IA Schenectady NY,Des Moines IA,Schenectady NY,1361.6
Colorado Springs CO Lihue HI,Colorado Springs CO,Lihue HI,3945
Kansas City KS Lawrence MA,Kansas City KS,Lawrence MA,1640.1
Sault Ste Marie ON Louisville KY,Sault Ste Marie ON,Louisville KY,575.2
Tucson AZ Durham NC,Tucson AZ,Durham NC,2228.2
Syndey NS Vancouver BC,Syndey NS,Vancouver BC,4367.3
Portsmouth NH Daytona Beach FL,Portsmouth NH,Daytona Beach FL,1191.6
Grand Rapids MI Seattle WA,Grand Rapids MI,Seattle WA,2553.5
Saint Petersburg FL Columbia MO,Saint Petersburg FL,Columbia MO,1020.7
Jacksonville FL Santa Fe NM,Jacksonville FL,Santa Fe NM,1718.1
Montgomery AL Lima OH,Montgomery AL,Lima OH,598.3
Troy NY Reading PA,Troy NY,Reading PA,226.2
Wichita KS Lima OH,Wichita KS,Lima OH,938.2
Winnipeg MB San Diego CA,Winnipeg MB,San Diego CA,1817.9
Harrisburg PA Albany NY,Harrisburg PA,Albany NY,271.5
Brandon MB Burlington ONT,Brandon MB,Burlington ONT,1458.9
Lethbridge AB Montpelier VT,Lethbridge AB,Montpelier VT,2804
Memphis TN Abilene TX,Memphis TN,Abilene TX,694.5
Battle Creek MI Lowell MA,Battle Creek MI,Lowell MA,958.1
Boise ID Yakima WA,Boise ID,Yakima WA,361.9
Sarasota FL Portland ME,Sarasota FL,Portland ME,1411.3
Ottawa ON Vancouver BC,Ottawa ON,Vancouver BC,3269.5
Eugene OR Waco TX,Eugene OR,Waco TX,1989.6
Ft Worth TX Terre Haute IN,Ft Worth TX,Terre Haute IN,828
Alert NT Erie PA,Alert NT,Erie PA,3049.8
Paducah KY Daytona Beach FL,Paducah KY,Daytona Beach FL,755
Sioux City IA Cheyenne WY,Sioux City IA,Cheyenne WY,589.3
Little Rock AR Tacoma WA,Little Rock AR,Tacoma WA,2255.6
